10110	0.9	0.8	4.6	1.0	1.0	4.0	4.9	0.7	1.7	1.0
10120	2.5	0.7	1.8	0.8	2.0	1.0	1.7	1.8	0.7	2.1
10130	4.8	1.2	0.8	1.2	1.2	1.5	2.6	2.1	2.0	1.5
10140	2.0	1.5	1.5	2.0	0.9	2.8	1.1	4.3	0.9	1.1
10150	0.7	1.7	2.9	1.6	1.3	0.9	1.2	2.4	1.3	1.1
10160	0.8	1.6	3.5	1.8	1.4	0.9	1.2	0.7	1.0	4.7
10170	1.6	2.2	1.4	3.0	0.9	2.5	3.9	2.0	1.7	1.0
10180	1.2	1.6	0.7	1.1	3.0	2.5	2.4	0.4	0.5	0.9
10190	1.9	3.4	1.4	28.4	0.5	0.8	0.6	1.2	3.1	0.7
10200	1.9	0.8	2.4	0.4	0.5	0.6	1.6	2.9	2.9	0.8
10210	1.1	2.2	0.5	1.6	1.9	0.9	2.4	3.0	0.5	0.6
10220	1.5	0.7	1.1	1.2	0.8	0.4	0.6	0.5	0.6	0.7
10230	1.0	0.9	0.9	1.0	0.6	0.4	1.2	1.1	1.2	0.8
10240	1.6	1.4	0.8	1.1	2.8	1.6	1.2	0.6	0.9	0.8
10250	0.8	1.1	3.4	0.8	1.2	3.2	1.5	1.0	0.4	0.4
10260	0.6	0.5	1.3	1.1	0.5	1.4	1.2	1.4	2.4	2.9
10270	0.4	0.8	0.9	4.0	2.9	1.3	0.5	1.2	1.3	0.7
10280	1.0	0.8	0.7	0.6	0.5	0.4	1.2	1.3	1.1	0.4
10290	0.5	0.5	1.4	1.2	1.6	0.9	0.9	3.0	0.4	0.4
10300	0.9	1.4	1.2	0.5	1.5	1.7	0.8	3.0	0.9	2.8
10310	0.4	0.6	1.4	2.0	0.4	0.7	0.9	1.7	0.6	0.6
10320	0.9	0.6	0.5	1.5	0.9	0.5	2.9	1.1	0.8	0.9
10330	0.5	1.2	0.7	0.6	1.0	1.2	0.5	0.5	0.8	0.5
10340	3.2	0.7	1.1	0.6	0.6	1.0	0.8	0.8	0.6	1.4
10350	0.7	1.7	1.6	2.3	1.5	0.5	0.7	0.5	0.5	1.1
10360	0.7	1.7	0.8	3.0	1.7	0.9	1.7	1.0	0.7	3.0
10370	1.3	1.1	1.1	1.1	0.4	1.0	1.1	0.8	1.5	1.5
10380	1.5	1.0	1.9	1.0	1.1	0.6	0.9	1.9	2.6	1.0
10390	1.5	1.2	0.9	0.8	0.9	1.1	0.9	2.9	0.8	0.5
10400	0.6	1.1	1.9	0.9	3.0	1.3	1.5	0.4	0.6	0.4
10410	0.4	1.1	0.4	0.6	0.6	0.7	1.5	0.9	1.1	0.8
10420	3.4	1.7	0.5	1.1	0.6	2.1	2.6	0.4	0.6	1.2
10430	0.4	1.6	0.6	1.1	0.6	0.4	0.6	0.5	0.8	1.7
10440	1.0	0.7	1.1	1.8	0.6	1.3	0.7	0.9	1.6	1.1
10450	0.6	0.5	3.0	1.5	3.0	3.6	1.7	0.8	0.8	0.8
10460	1.7	3.6	0.8	1.1	0.8	0.5	2.2	1.3	0.7	0.9
10470	1.6	1.3	0.7	1.1	0.7	2.2	1.4	3.8	3.1	3.0
10480	1.0	3.2	0.9	1.0	1.1	1.4	1.1	1.0	1.4	2.9
10490	1.4	1.3	1.3	0.9	1.5	0.7	0.7	1.0	1.6	3.3
10500	1.6	0.9	3.4	0.4	1.0	1.3	1.0	0.9	1.9	1.0
10510	0.6	1.9	1.3	4.4	2.0	1.7	1.3	1.5	0.9	0.9
10520	0.8	0.9	0.4	0.8	1.6	0.4	1.3	1.0	4.2	0.6
10530	0.4	2.1	0.6	0.9	0.6	0.6	0.8	0.8	3.7	0.8
10540	1.0	1.0	2.6	1.2	1.5	0.5	1.1	0.7	0.5	0.7
10550	1.4	0.7	1.2	0.7	0.7	2.9	2.5	2.6	0.6	0.5
10560	4.9	1.7	1.9	3.0	0.8	1.9	0.8	0.3	2.5	0.7
10570	0.5	1.0	1.2	1.9	0.5	1.5	3.1	1.1	1.6	1.5
10580	1.2	3.5	1.1	1.2	2.0	1.2	2.5	1.1	2.6	1.3
10590	1.1	0.7	1.5	4.3	3.6	1.2	0.7	1.1	0.7	3.9
10600	1.1	2.6	0.4	0.9	0.9	1.2	1.1	4.0	0.5	0.9
10610	1.1	0.9	0.7	2.3	1.1	0.8	0.8	0.8	2.5	1.0
10620	1.4	0.5	0.5	0.6	4.2	1.7	0.9	1.2	0.9	2.3
10630	1.4	0.5	1.4	0.9	2.4	1.3	1.1	1.4	2.2	1.1
10640	1.3	3.9	0.8	1.9	1.0	1.2	3.1	1.8	0.6	0.7
10650	2.0	0.8	0.8	1.0	0.7	0.5	0.6	3.6	1.2	0.6
10660	0.8	1.1	20.2	4.5	1.9	3.7	0.7	1.1	0.9	0.8
10670	1.6	1.2	0.7	0.7	1.0	0.8	1.1	3.0	0.6	1.3
10680	1.9	1.1	0.4	0.6	0.9	3.4	0.5	2.6	0.6	0.5
10690	1.6	0.8	0.3	0.6	0.6	0.4	2.7	1.2	1.5	1.0
10700	0.7	1.5	1.5	3.8	0.5	1.6	0.7	0.4	0.8	3.3
10710	0.4	1.6	2.4	1.5	1.4	0.4	0.9	0.9	2.2	0.6
10720	0.5	1.2	1.1	0.4	0.8	0.5	1.2	0.8	0.5	1.2
10730	1.6	0.9	0.7	2.5	0.4	0.4	1.7	0.8	0.5	0.8
10740	0.7	0.4	0.7	0.6	2.0	0.6	0.7	0.5	0.7	0.8
10750	0.4	1.7	1.0	0.4	0.9	0.9	2.7	0.6	0.9	0.8
10760	1.0	1.8	1.1	2.9	0.5	1.1	0.5	1.0	1.3	3.0
10770	2.1	0.6	4.0	1.1	2.1	1.3	0.8	0.8	0.8	0.6
10780	2.7	2.8	0.9	1.5	0.7	1.2	1.9	3.0	4.1	2.3
10790	1.4	2.4	0.6	0.5	0.7	1.0	1.3	1.4	0.9	2.9
10800	1.4	2.5	1.0	0.5	0.8	2.1	1.2	0.7	0.5	0.4
10810	1.0	1.8	1.5	3.3	0.4	1.6	0.9	0.5	0.5	0.8
10820	0.5	3.7	1.8	1.7	5.6	0.8	0.5	1.2	4.0	1.2
10830	4.5	2.5	0.6	5.7	6.9	0.6	5.2	3.3	0.6	2.5
10840	0.9	4.6	2.0	0.7	1.1	0.6	0.7	0.6	2.5	1.3
10850	7.4	0.5	2.1	0.6	1.6	0.9	1.7	0.6	4.0	2.0
10860	5.6	1.9	3.8	1.0	6.4	1.8	0.7	4.2	3.1	1.8
10870	4.1	0.6	10.2	0.5	0.5	1.8	3.4	0.5	2.4	1.9
10880	0.9	5.9	1.9	5.2	0.9	1.7	2.6	2.7	0.5	0.4
10890	8.1	3.0	2.1	14.5	6.3	6.6	1.9	6.0	9.3	2.5
10900	2.1	0.7	3.5	0.6	2.5	0.7	0.8	1.6	2.3	1.3
10910	3.6	0.6	3.1	0.5	0.7	0.6	1.1	0.9	0.9	2.7
10920	0.6	1.8	0.6	0.8	0.9	2.8	1.2	0.5	0.5	0.7
10930	0.9	1.2	1.4	0.9	1.0	1.7	1.3	1.2	0.6	0.6
10940	1.4	0.7	3.3	1.3	2.4	1.6	1.2	0.9	1.7	3.3
10950	1.2	1.8	0.9	0.9	1.1	0.5	0.5	1.0	2.3	7.0
10960	0.7	0.5	1.4	0.7	4.2	3.0	0.4	0.6	0.6	0.7
10970	2.0	0.9	1.2	1.1	0.4	0.3	0.4	2.6	2.5	0.8
10980	1.4	0.8	0.6	1.2	0.6	0.7	0.8	1.8	0.5	1.0
10990	0.7	0.6	4.5	0.4	1.1	1.1	0.6	1.1	1.2	0.7
11000	2.7	0.7	1.1	0.6	2.1	0.5	0.9	0.9	0.8	0.7
11010	1.9	0.8	0.9	1.0	1.0	1.1	1.0	1.2	0.7	0.8
11020	1.6	3.0	0.5	1.1	0.9	1.7	0.5	1.5	0.5	0.4
11030	0.8	0.4	2.5	0.6	1.0	0.7	0.5	0.5	0.6	1.0
11040	0.7	0.6	1.7	0.8	1.7	0.5	0.9	3.0	2.1	0.7
11050	1.8	0.5	1.1	0.3	0.5	1.2	1.0	0.6	1.4	1.1
11060	3.4	0.6	2.5	2.5	0.8	1.2	1.5	1.6	0.9	0.7
11070	0.7	0.6	0.6	1.0	3.8	1.4	1.5	0.9	0.8	0.9
11080	2.4	0.7	2.4	1.5	0.7	0.9	0.9	0.6	1.0	0.5
11090	1.1	2.6	0.8	0.5	0.6	0.4	1.6	0.8	1.7	1.6
11100	0.5	0.8	0.7	0.8	0.9	2.1	0.8	0.8	0.7	2.4
11110	1.4	2.6	0.7	1.3	0.6	1.3	1.6	2.0	1.1	0.5
11120	3.0	1.0	1.3	1.1	0.9	0.9	0.8	0.7	0.6	0.4
11130	0.7	1.5	1.1	1.7	1.6	0.9	0.9	0.5	0.7	2.5
11140	3.1	0.8	1.0	2.3	0.4	3.4	1.7	3.0	1.1	1.7
11150	1.1	2.6	0.6	0.4	0.5	0.7	0.7	1.1	1.2	0.4
11160	0.6	0.5	1.1	1.3	1.9	0.4	2.5	0.5	0.7	0.9
11170	0.9	0.4	3.0	0.4	7.4	1.7	0.9	0.5	1.1	1.3
11180	0.7	1.0	1.8	1.0	0.5	0.9	0.7	0.4	0.6	2.9
11190	0.6	0.4	0.5	0.6	1.0	1.1	1.0	0.8	2.6	1.2
11200	0.7	4.3	0.7	1.5	0.5	0.5	0.5	0.4	0.8	0.5
11210	2.6	0.9	0.4	1.2	0.7	0.6	1.5	1.3	0.6	1.1
11220	2.7	2.9	0.7	1.5	1.5	1.5	1.4	1.2	0.8	0.7
11230	0.9	0.6	1.5	0.8	1.0	3.7	3.7	1.1	0.5	0.9
11240	1.1	0.9	0.6	2.1	1.6	1.1	1.1	1.0	2.1	0.7
11250	0.8	1.0	1.0	1.7	1.0	0.5	0.7	0.8	1.7	0.7
11260	0.9	0.4	3.4	0.7	0.4	0.9	2.4	1.5	1.4	1.2
11270	0.9	0.7	1.0	3.3	0.7	0.8	1.5	0.6	1.5	0.8
11280	0.7	1.1	0.9	0.7	1.6	1.1	1.2	0.4	0.5	1.0
11290	2.9	0.5	0.6	0.5	0.4	0.7	4.1	0.9	0.8	2.1
11300	1.5	1.1	1.1	0.5	1.1	2.6	1.3	0.7	0.3	1.1
11310	0.5	1.2	1.1	2.4	0.4	1.0	0.5	0.4	1.7	1.0
11320	0.7	0.5	0.7	0.6	0.9	1.1	1.0	0.6	1.2	1.3
11330	0.4	0.5	0.6	0.7	0.5	4.0	1.0	1.0	2.8	1.2
11340	1.1	1.4	1.1	0.6	1.6	0.8	2.8	3.7	3.8	0.5
11350	3.0	1.0	0.6	1.5	3.4	2.4	0.7	0.4	0.6	3.1
11360	0.9	0.7	0.8	2.1	0.5	0.8	1.2	1.7	0.4	1.0
11370	0.7	1.1	0.9	0.6	2.9	2.1	2.9	0.5	1.1	0.7
11380	0.9	1.0	1.0	0.6	1.6	3.3	0.8	0.4	1.7	1.3
11390	1.4	2.7	0.6	17.5	2.6	1.2	1.1	1.1	0.6	1.6
11400	0.7	1.1	1.2	0.9	1.0	2.2	1.0	1.2	0.9	0.7
11410	2.2	1.7	1.1	0.4	0.8	1.2	1.7	3.3	0.7	0.4
11420	0.9	0.5	1.0	1.5	1.1	0.9	1.6	1.7	1.4	0.7
11430	2.4	0.5	0.9	2.5	0.6	0.6	0.6	1.6	2.4	0.6
11440	1.4	2.3	0.7	2.9	0.6	0.9	0.9	0.7	1.5	0.4
11450	0.5	1.6	2.5	0.9	0.8	1.3	1.5	3.1	1.6	1.6
11460	1.5	1.6	0.6	0.8	0.8	0.6	0.8	0.6	0.5	0.6
11470	1.1	3.5	1.2	1.5	2.1	0.4	1.5	3.7	2.8	1.1
11480	1.2	1.0	3.7	1.0	0.5	0.6	1.5	0.9	1.0	2.3
11490	2.1	0.5	0.6	0.4	1.6	0.5	1.1	1.5	0.9	0.9
11500	0.8	1.7	1.0	0.5	0.6	0.9	1.2	1.1	0.5	0.7
11510	0.8	1.1	1.2	3.7	1.7	0.9	1.8	1.5	1.1	0.8
11520	0.6	1.2	2.3	0.5	1.0	2.9	2.6	1.1	0.8	0.6
11530	1.3	1.2	2.5	0.9	1.1	0.7	2.2	2.0	0.9	0.5
11540	0.7	0.8	0.6	0.7	0.6	0.4	3.7	1.9	0.6	1.1
11550	0.4	0.5	1.0	1.7	3.0	1.0	0.6	1.1	1.0	0.4
11560	0.9	1.2	1.0	0.4	1.2	2.8	0.9	3.5	1.1	0.5
11570	0.5	0.4	0.4	0.6	0.6	1.2	1.5	0.7	0.5	1.1
11580	0.6	2.3	0.6	0.7	1.1	0.6	0.6	1.7	3.0	0.8
11590	0.5	0.8	1.3	1.1	0.9	0.7	3.0	0.4	1.1	1.2
11600	0.6	1.1	1.0	1.1	1.3	0.7	3.1	1.0	2.9	0.8
11610	0.8	0.6	0.8	1.0	0.7	0.5	0.9	0.5	1.2	0.6
11620	1.0	0.7	0.6	2.2	22.5	0.9	0.5	1.0	0.9	0.8
11630	0.6	0.5	2.5	1.7	1.6	0.5	0.7	1.6	0.7	1.2
11640	0.6	0.9	1.1	1.8	1.9	1.1	1.1	0.9	1.2	0.5
11650	3.1	1.2	3.8	2.9	2.5	0.6	1.0	1.2	0.5	0.5
11660	1.0	0.6	2.9	1.4	1.0	0.5	0.6	0.6	1.1	1.2
11670	2.4	0.7	0.5	1.2	0.6	1.4	1.2	1.1	2.9	1.2
11680	0.4	1.6	0.6	0.4	0.9	1.5	2.8	1.4	2.4	3.5
11690	0.7	1.7	0.8	0.7	2.5	0.7	0.9	0.4	0.8	0.6
11700	1.1	0.9	1.3	0.4	2.7	1.0	0.5	2.3	0.6	1.0
11710	1.0	1.0	1.0	2.0	0.7	0.9	1.0	3.4	0.7	0.8
11720	1.5	0.8	0.5	0.9	0.9	0.4	1.5	2.8	0.9	1.0
11730	1.2	1.2	1.1	1.1	3.1	1.4	0.7	3.7	2.7	0.6
11740	1.0	0.4	0.9	0.7	0.5	1.1	0.9	1.2	0.8	2.7
11750	1.5	2.3	1.3	0.4	1.2	0.6	0.8	125.2	3.7	1.1
11760	3.2	3.9	0.9	2.5	1.2	3.7	0.5	1.6	2.0	2.8
11770	2.8	2.3	1.3	2.1	0.8	0.5	3.4	4.1	1.2	0.4
11780	1.6	1.7	0.4	1.2	1.4	3.4	1.0	1.2	0.4	0.5
11790	2.1	1.5	3.0	1.6	3.0	4.7	0.4	1.3	1.8	0.9
11800	0.8	19.2	1.1	0.9	0.5	1.3	1.1	2.1	1.1	1.5
11810	1.8	0.6	1.2	1.2	2.2	4.1	1.5	2.5	4.5	1.9
11820	1.7	2.4	1.3	0.9	2.3	1.6	0.9	3.8	1.2	1.4
11830	1.8	5.2	3.1	1.1	1.1	1.2	18.0	1.3	0.8	0.8
11840	1.1	2.7	2.2	1.4	0.8	1.4	3.0	0.8	1.1	1.4
11850	1.0	0.9	0.6	1.1	0.6	0.6	3.1	1.2	1.7	0.4
11860	2.5	1.3	0.5	0.9	0.6	0.9	3.0	1.5	1.2	0.6
11870	3.0	3.2	0.8	17.9	1.7	0.5	1.6	0.5	1.2	2.9
11880	1.9	2.5	0.9	0.6	1.8	0.9	0.8	1.1	1.7	0.9
11890	2.0	0.8	0.4	2.7	1.3	2.1	1.7	0.5	1.2	1.4
11900	0.9	3.3	0.7	2.6	0.9	0.5	1.1	0.4	1.6	2.5
11910	2.2	2.3	0.9	0.7	1.5	0.7	1.3	2.7	1.1	0.8
11920	1.2	1.0	0.5	0.8	0.4	1.7	0.9	1.2	1.1	1.1
11930	1.9	1.0	5.3	1.0	1.3	3.5	2.9	3.5	2.0	1.1
11940	2.2	1.0	1.6	1.5	17.0	4.3	0.9	1.4	0.6	0.6
11950	2.1	1.3	1.3	1.1	0.5	0.7	0.6	0.9	3.9	2.4
11960	2.6	4.4	1.1	3.3	3.4	1.4	0.5	0.4	0.5	1.6
11970	1.4	1.0	0.5	1.6	0.9	0.6	0.6	2.2	3.8	2.9
11980	2.3	4.4	6.0	2.8	1.6	3.2	4.8	0.9	3.3	15.8
11990	3.9	0.8	0.4	2.4	1.1	1.8	1.2	4.6	1.6	1.0
12000	0.9	2.8	5.9	0.7	1.1	0.4	1.5	0.5	0.8	0.9
12010	5.5	7.9	2.1	0.4	1.3	3.6	1.5	1.2	2.2	1.7
12020	2.8	4.1	1.7	2.3	1.2	31.9	1.9	2.5	1.6	1.2
12030	2.8	3.7	1.3	2.5	3.3	1.1	1.8	1.4	2.4	1.5
12040	11.0	7.4	2.9	1.5	1.7	6.7	12.1	1.3	5.5	13.3
12050	4.4	1.6	5.7	0.6	2.2	4.8	3.6	0.6	0.9	5.7
12060	3.0	1.1	3.1	1.0	1.5	1.4	2.4	0.6	8.3	3.2
12070	21.0	3.3	2.2	20.9	2.4	2.0	2.8	1.9	2.7	1.6
12080	3.7	5.0	0.9	4.6	2.3	6.2	1.4	2.0	1.3	1.0
12090	2.4	1.9	19.1	1.1	2.3	1.1	4.4	2.7	3.0	2.1
12100	1.8	1.9	1.2	4.3	1.2	1.6	4.3	1.5	2.1	1.2
12110	3.6	1.0	4.6	0.8	4.1	1.7	0.9	0.9	0.9	1.6
12120	2.3	0.9	6.6	2.8	1.2	2.4	4.0	1.1	4.3	1.0
12130	2.5	1.5	1.5	1.2	1.2	1.6	3.4	1.0	1.4	1.0
12140	1.2	1.2	4.8	1.1	1.0	1.1	1.4	1.7	2.5	3.4
12150	3.0	2.8	1.2	1.6	24.3	1.6	1.4	0.9	0.8	24.7
12160	3.4	5.9	1.8	1.0	9.2	3.7	1.3	1.4	1.6	2.2
12170	2.0	24.4	2.0	2.5	1.7	1.7	0.9	2.1	1.0	2.3
12180	1.5	4.2	2.1	1.8	1.3	5.6	1.4	1.2	0.9	1.1
12190	5.5	3.2	1.7	1.3	1.4	2.2	2.8	1.8	1.2	1.1
12200	5.7	1.3	1.9	1.2	2.9	1.0	6.8	1.2	1.6	1.0
12210	1.4	3.3	1.0	4.0	3.2	4.5	1.2	2.3	3.9	1.1
12220	1.2	2.2	1.7	1.7	4.9	1.4	0.9	2.8	0.8	2.0
12230	1.1	2.0	2.9	3.1	3.3	1.1	24.9	1.6	1.2	1.6
12240	1.8	1.4	1.0	1.7	1.2	1.8	4.8	1.9	3.2	2.8
12250	3.0	1.3	4.4	1.1	1.8	1.5	6.7	1.2	1.8	3.1
12260	1.4	0.9	0.9	0.9	3.3	1.2	1.4	4.4	2.3	5.7
12270	3.1	1.3	1.0	1.4	1.4	2.1	1.5	1.8	0.9	3.1
12280	1.0	2.1	2.2	5.6	1.1	4.4	2.9	1.4	1.5	3.3
12290	1.7	4.5	1.1	5.5	2.2	0.8	1.1	1.4	1.8	3.1
12300	3.5	0.6	1.3	1.8	0.9	1.7	0.7	1.2	0.9	0.8
12310	0.7	1.6	2.5	1.2	0.6	1.8	1.8	1.2	1.3	0.6
12320	1.2	0.9	0.8	2.7	1.3	1.2	0.9	1.4	1.1	1.9
12330	2.1	2.9	1.5	0.4	0.4	1.1	3.1	0.4	0.6	1.1
12340	0.4	2.1	2.8	3.0	0.7	1.4	2.4	0.6	1.7	2.1
12350	0.6	0.7	3.3	1.7	0.7	1.5	0.6	2.3	3.6	0.4
12360	1.1	1.1	1.1	0.9	2.7	0.7	0.3	0.4	2.1	0.8
12370	3.5	2.4	1.1	1.3	1.6	1.3	0.4	1.1	0.9	1.0
12380	0.6	2.1	1.4	1.5	1.1	0.4	0.8	0.4	0.8	1.4
12390	2.9	1.4	3.0	1.3	1.7	0.8	1.0	0.6	0.4	0.5
12400	0.9	0.9	1.5	19.7	0.9	0.4	1.0	0.5	0.6	20.2
12410	0.7	0.7	1.2	0.6	0.4	0.8	0.4	0.9	0.9	0.7
12420	14.2	0.9	0.4	3.1	0.6	0.5	0.7	0.8	0.9	1.0
12430	0.8	0.7	0.6	0.6	0.8	0.6	2.9	0.5	0.4	0.5
12440	0.7	0.7	0.5	1.0	0.5	0.9	0.4	2.5	3.3	0.7
12450	1.0	1.0	0.4	0.5	0.5	1.1	1.3	1.1	0.8	0.8
12460	2.9	1.6	3.0	0.8	0.4	0.8	0.5	0.9	1.4	0.4
12470	2.7	1.5	1.5	1.0	0.4	0.7	0.8	0.7	0.9	1.1
12480	0.5	0.9	0.6	1.3	1.4	0.8	1.2	1.1	0.5	1.9
12490	0.6	2.0	3.0	1.0	0.4	0.8	0.5	0.6	1.1	1.6
12500	2.7	0.6	0.9	1.0	1.1	0.4	0.8	0.4	0.6	0.3
12510	1.3	0.8	1.6	0.5	2.3	0.8	0.9	1.4	0.6	1.1
12520	2.2	0.5	0.4	1.3	1.2	0.5	0.7	1.2	1.2	0.6
12530	0.8	16.3	0.6	1.6	0.6	0.8	0.8	1.1	1.6	0.6
12540	1.0	0.6	0.6	1.0	0.9	0.4	3.0	0.9	0.4	0.8
12550	1.2	0.5	1.6	2.2	0.6	2.8	1.2	0.9	0.5	2.8
12560	1.1	0.7	0.8	0.6	1.2	1.1	0.6	2.3	0.8	0.5
12570	1.6	1.1	0.5	0.5	0.6	0.5	0.4	1.5	0.4	2.4
12580	1.5	0.5	3.3	0.5	0.6	0.4	1.0	0.5	1.4	1.0
12590	1.0	0.9	0.8	1.1	0.8	0.9	1.5	0.6	0.7	1.0
12600	0.4	0.6	1.2	0.7	0.5	0.7	1.1	1.2	0.5	0.7
12610	1.2	1.2	0.5	1.6	0.6	0.6	0.4	1.2	1.0	1.4
12620	0.5	0.8	0.4	3.3	1.1	0.6	2.9	0.5	1.3	0.9
12630	0.7	1.2	1.1	2.4	3.6	1.7	0.6	1.3	0.8	0.4
12640	0.5	2.3	0.7	1.2	1.2	2.9	1.1	0.4	0.9	0.8
12650	0.5	0.6	0.8	0.4	0.7	0.8	0.6	0.5	2.9	0.8
12660	1.5	2.9	0.5	1.2	3.3	0.7	0.9	1.0	0.5	1.3
12670	0.8	0.9	0.8	1.1	1.1	0.7	0.4	2.3	1.6	0.8
12680	0.4	2.0	0.6	0.7	0.7	2.2	0.8	0.8	3.5	0.8
12690	0.9	1.4	1.9	0.6	1.2	1.2	1.0	0.5	0.4	1.0
12700	2.9	2.8	1.0	3.5	0.8	2.0	0.7	0.7	0.7	0.7
12710	0.8	0.6	1.5	0.5	2.3	1.6	0.6	1.2	0.7	0.3
12720	0.6	0.6	1.4	1.9	1.3	0.5	1.4	0.4	0.5	1.1
12730	0.4	0.9	1.1	1.0	2.3	0.5	0.5	1.1	1.1	0.4
12740	2.1	0.5	0.5	0.6	1.3	0.5	0.6	2.5	0.3	0.4
12750	0.6	2.8	1.2	0.4	1.7	2.2	2.1	0.8	1.0	0.6
12760	1.7	0.4	0.7	0.7	0.4	0.5	1.5	0.8	0.7	0.8
12770	0.4	2.2	0.8	0.5	1.4	0.5	0.4	0.9	1.1	0.9
12780	1.6	0.8	1.1	0.7	1.6	0.6	2.4	0.6	0.6	1.5
12790	0.5	2.3	2.1	0.7	0.6	3.2	0.8	2.5	1.5	0.4
12800	2.4	1.4	1.1	0.6	0.4	3.2	1.3	0.6	0.5	0.6
12810	2.0	1.6	1.1	1.5	0.8	1.1	2.3	2.2	0.6	0.7
12820	1.1	0.7	0.7	0.4	0.6	1.0	2.5	0.8	1.6	2.2
12830	2.4	0.4	1.7	0.6	3.0	0.6	2.5	0.5	1.5	0.6
12840	2.8	0.7	0.9	0.9	3.6	1.1	0.6	0.6	1.1	0.4
12850	2.1	0.9	0.4	0.8	0.5	3.0	0.5	0.8	0.8	2.5
12860	0.8	0.8	0.6	1.4	1.9	1.3	0.9	0.6	0.9	0.4
12870	0.6	0.3	2.3	1.6	2.7	0.6	0.8	1.6	0.6	0.4
12880	1.2	1.5	0.8	0.9	2.2	0.8	1.0	0.6	1.1	0.7
12890	0.7	1.9	0.5	0.5	1.0	0.4	0.8	1.2	0.9	1.0
12900	0.4	3.3	0.6	0.8	0.4	0.7	1.2	1.6	0.5	0.5
12910	1.0	0.7	0.9	0.5	2.3	2.1	1.6	0.9	0.7	1.3
12920	0.7	1.7	0.5	1.5	0.7	0.9	0.5	1.1	0.6	1.3
12930	1.2	1.2	1.5	0.7	0.7	0.8	0.8	0.8	1.2	0.6
12940	1.2	1.0	1.6	0.5	1.1	0.9	0.7	1.6	1.7	1.0
12950	1.1	2.3	0.6	0.7	1.2	0.8	0.8	0.8	1.1	1.0
12960	1.0	1.4	0.9	0.6	0.6	0.9	0.5	1.6	1.0	0.6
12970	0.6	0.9	0.4	0.8	0.6	0.5	0.9	0.8	3.3	1.1
12980	2.7	0.9	3.6	1.5	0.6	1.3	0.8	1.9	0.4	0.7
12990	0.8	1.3	0.6	0.9	0.6	0.4	1.5	1.7	1.8	0.5
13000	2.3	0.6	1.1	0.6	1.1	2.0	0.8	1.1	0.8	0.8
13010	3.8	0.8	0.5	0.8	1.5	0.9	1.7	0.9	0.4	0.7
13020	3.3	0.4	0.6	1.0	0.8	1.1	0.4	0.7	2.7	1.5
13030	0.5	1.9	2.5	0.6	0.9	0.9	1.8	0.6	0.6	0.6
13040	1.1	0.9	2.4	2.4	3.2	1.0	1.1	0.8	0.5	0.7
13050	1.1	4.5	0.8	1.0	0.6	0.4	0.7	1.1	1.5	1.0
13060	1.2	1.3	1.4	0.5	0.9	0.5	0.5	0.5	0.3	0.8
13070	3.3	2.7	1.1	1.6	0.5	1.1	1.0	0.8	1.1	0.5
13080	1.0	0.5	2.8	0.8	1.0	0.5	2.0	0.9	0.7	1.4
13090	2.5	1.5	1.7	0.6	0.5	0.7	1.9	0.7	0.7	0.5
13100	0.4	0.7	1.6	1.9	0.9	0.7	0.9	0.5	0.4	0.4
13110	1.1	1.3	0.5	0.4	1.4	0.5	0.5	1.0	2.3	1.0
13120	0.9	1.0	0.9	2.5	2.5	1.1	0.7	2.8	0.6	0.7
13130	1.6	1.1	1.3	1.0	0.6	2.8	0.4	1.9	0.7	0.6
13140	1.3	0.6	0.8	3.6	1.1	0.6	1.9	1.1	1.2	1.1
13150	0.5	0.8	1.6	0.7	0.7	1.1	1.0	1.0	0.9	1.3
13160	0.5	0.8	0.6	0.7	0.4	1.2	1.1	0.5	0.7	0.5
13170	1.6	0.9	0.7	0.9	0.7	0.8	0.9	0.8	0.4	0.7
13180	1.2	0.6	1.3	0.9	1.7	1.0	0.7	0.6	0.8	0.5
13190	1.1	1.6	0.7	1.6	0.7	0.5	1.6	0.3	1.4	0.5
13200	1.3	0.8	1.1	0.4	0.4	0.5	1.6	1.0	1.3	0.8
13210	1.6	1.5	0.6	0.9	0.7	1.1	0.4	2.9	0.6	0.5
13220	0.5	2.2	1.1	1.1	0.6	0.9	0.6	0.9	1.1	2.2
13230	1.5	0.6	1.6	2.9	1.2	0.8	1.1	0.5	1.1	0.6
13240	1.4	1.3	1.1	0.7	0.4	2.9	1.4	1.1	0.7	2.9
13250	0.7	4.6	22.1	0.5	1.6	20.5	1.1	1.7	18.3	16.4
13260	2.3	1.2	0.9	8.3	2.3	14.0	0.9	2.9	1.2	0.4
13270	1.1	1.8	2.2	18.1	0.8	0.8	0.8	0.7	3.0	3.0
13280	1.3	0.7	0.8	2.8	1.1	1.0	0.7	1.2	0.5	0.4
13290	0.7	0.6	0.8	3.3	0.5	0.5	0.4	0.6	0.6	0.7
13300	1.1	0.4	0.5	3.6	0.4	1.9	0.6	0.5	0.9	2.5
13310	0.8	0.7	0.8	1.0	0.5	0.4	0.8	0.5	0.5	0.9
13320	0.8	1.4	0.7	0.3	1.6	2.5	0.9	1.1	0.4	0.4
13330	1.5	1.7	0.4	0.9	2.3	1.0	1.1	2.7	2.3	0.5
13340	0.5	0.7	2.9	0.8	0.4	0.8	0.4	0.6	0.9	1.2
13350	1.2	0.9	0.8	0.6	2.7	1.6	3.6	2.0	0.9	1.1
